object;date;fact
45827;01.03.2019 20:00;
45827;01.03.2019 21:00;
45827;01.03.2019 22:00;
45827;01.03.2019 23:00;
61928;01.03.2019 0:00;
61928;01.03.2019 1:00;
61928;01.03.2019 2:00;
61928;01.03.2019 3:00;
61928;01.03.2019 4:00;
61928;01.03.2019 5:00;
61928;01.03.2019 6:00;
61928;01.03.2019 7:00;
61928;01.03.2019 8:00;
61928;01.03.2019 9:00;
61928;01.03.2019 10:00;
61928;01.03.2019 11:00;
61928;01.03.2019 12:00;
61928;01.03.2019 13:00;
61928;01.03.2019 14:00;
61928;01.03.2019 15:00;
61928;01.03.2019 16:00;
61928;01.03.2019 17:00;
61928;01.03.2019 18:00;
61928;01.03.2019 19:00;
61928;01.03.2019 20:00;
61928;01.03.2019 21:00;
61928;01.03.2019 22:00;
61928;01.03.2019 23:00;
54207;01.03.2019 0:00;
54207;01.03.2019 1:00;
54207;01.03.2019 2:00;
54207;01.03.2019 3:00;
54207;01.03.2019 4:00;
54207;01.03.2019 5:00;
54207;01.03.2019 6:00;
54207;01.03.2019 7:00;
54207;01.03.2019 8:00;
54207;01.03.2019 9:00;
54207;01.03.2019 10:00;
54207;01.03.2019 11:00;
54207;01.03.2019 12:00;
54207;01.03.2019 13:00;
54207;01.03.2019 14:00;
54207;01.03.2019 15:00;
54207;01.03.2019 16:00;
54207;01.03.2019 17:00;
54207;01.03.2019 18:00;
54207;01.03.2019 19:00;
54207;01.03.2019 20:00;
54207;01.03.2019 21:00;
54207;01.03.2019 22:00;
54207;01.03.2019 23:00;
95631;01.03.2019 0:00;
95631;01.03.2019 1:00;
95631;01.03.2019 2:00;
95631;01.03.2019 3:00;
95631;01.03.2019 4:00;
95631;01.03.2019 5:00;
95631;01.03.2019 6:00;
95631;01.03.2019 7:00;
95631;01.03.2019 8:00;
95631;01.03.2019 9:00;
95631;01.03.2019 10:00;
95631;01.03.2019 11:00;
95631;01.03.2019 12:00;
95631;01.03.2019 13:00;
95631;01.03.2019 14:00;
95631;01.03.2019 15:00;
95631;01.03.2019 16:00;
95631;01.03.2019 17:00;
95631;01.03.2019 18:00;
95631;01.03.2019 19:00;
95631;01.03.2019 20:00;
95631;01.03.2019 21:00;
95631;01.03.2019 22:00;
95631;01.03.2019 23:00;
19829;01.03.2019 0:00;
19829;01.03.2019 1:00;
19829;01.03.2019 2:00;
19829;01.03.2019 3:00;
19829;01.03.2019 4:00;
19829;01.03.2019 5:00;
19829;01.03.2019 6:00;
19829;01.03.2019 7:00;
19829;01.03.2019 8:00;
19829;01.03.2019 9:00;
19829;01.03.2019 10:00;
19829;01.03.2019 11:00;
19829;01.03.2019 12:00;
19829;01.03.2019 13:00;
19829;01.03.2019 14:00;
19829;01.03.2019 15:00;
19829;01.03.2019 16:00;
19829;01.03.2019 17:00;
19829;01.03.2019 18:00;
19829;01.03.2019 19:00;
19829;01.03.2019 20:00;
19829;01.03.2019 21:00;
19829;01.03.2019 22:00;
19829;01.03.2019 23:00;
22880;01.03.2019 0:00;
22880;01.03.2019 1:00;
22880;01.03.2019 2:00;
22880;01.03.2019 3:00;
22880;01.03.2019 4:00;
22880;01.03.2019 5:00;
22880;01.03.2019 6:00;
22880;01.03.2019 7:00;
22880;01.03.2019 8:00;
22880;01.03.2019 9:00;
22880;01.03.2019 10:00;
22880;01.03.2019 11:00;
22880;01.03.2019 12:00;
22880;01.03.2019 13:00;
22880;01.03.2019 14:00;
22880;01.03.2019 15:00;
22880;01.03.2019 16:00;
22880;01.03.2019 17:00;
22880;01.03.2019 18:00;
22880;01.03.2019 19:00;
22880;01.03.2019 20:00;
22880;01.03.2019 21:00;
22880;01.03.2019 22:00;
22880;01.03.2019 23:00;
25092;01.03.2019 0:00;
25092;01.03.2019 1:00;
25092;01.03.2019 2:00;
25092;01.03.2019 3:00;
25092;01.03.2019 4:00;
25092;01.03.2019 5:00;
25092;01.03.2019 6:00;
25092;01.03.2019 7:00;
25092;01.03.2019 8:00;
25092;01.03.2019 9:00;
25092;01.03.2019 10:00;
25092;01.03.2019 11:00;
25092;01.03.2019 12:00;
25092;01.03.2019 13:00;
25092;01.03.2019 14:00;
25092;01.03.2019 15:00;
25092;01.03.2019 16:00;
25092;01.03.2019 17:00;
25092;01.03.2019 18:00;
25092;01.03.2019 19:00;
25092;01.03.2019 20:00;
25092;01.03.2019 21:00;
25092;01.03.2019 22:00;
25092;01.03.2019 23:00;
35872;01.03.2019 0:00;
35872;01.03.2019 1:00;
35872;01.03.2019 2:00;
35872;01.03.2019 3:00;
35872;01.03.2019 4:00;
35872;01.03.2019 5:00;
35872;01.03.2019 6:00;
35872;01.03.2019 7:00;
35872;01.03.2019 8:00;
35872;01.03.2019 9:00;
35872;01.03.2019 10:00;
35872;01.03.2019 11:00;
35872;01.03.2019 12:00;
35872;01.03.2019 13:00;
35872;01.03.2019 14:00;
35872;01.03.2019 15:00;
35872;01.03.2019 16:00;
35872;01.03.2019 17:00;
35872;01.03.2019 18:00;
35872;01.03.2019 19:00;
35872;01.03.2019 20:00;
35872;01.03.2019 21:00;
35872;01.03.2019 22:00;
35872;01.03.2019 23:00;
96220;01.03.2019 0:00;
96220;01.03.2019 1:00;
96220;01.03.2019 2:00;
96220;01.03.2019 3:00;
96220;01.03.2019 4:00;
96220;01.03.2019 5:00;
96220;01.03.2019 6:00;
96220;01.03.2019 7:00;
96220;01.03.2019 8:00;
96220;01.03.2019 9:00;
96220;01.03.2019 10:00;
96220;01.03.2019 11:00;
96220;01.03.2019 12:00;
96220;01.03.2019 13:00;
96220;01.03.2019 14:00;
96220;01.03.2019 15:00;
96220;01.03.2019 16:00;
96220;01.03.2019 17:00;
96220;01.03.2019 18:00;
96220;01.03.2019 19:00;
96220;01.03.2019 20:00;
96220;01.03.2019 21:00;
96220;01.03.2019 22:00;
96220;01.03.2019 23:00;
53373;01.03.2019 0:00;
53373;01.03.2019 1:00;
53373;01.03.2019 2:00;
53373;01.03.2019 3:00;
53373;01.03.2019 4:00;
53373;01.03.2019 5:00;
53373;01.03.2019 6:00;
53373;01.03.2019 7:00;
53373;01.03.2019 8:00;
53373;01.03.2019 9:00;
53373;01.03.2019 10:00;
53373;01.03.2019 11:00;
53373;01.03.2019 12:00;
53373;01.03.2019 13:00;
53373;01.03.2019 14:00;
53373;01.03.2019 15:00;
53373;01.03.2019 16:00;
53373;01.03.2019 17:00;
53373;01.03.2019 18:00;
53373;01.03.2019 19:00;
53373;01.03.2019 20:00;
53373;01.03.2019 21:00;
53373;01.03.2019 22:00;
53373;01.03.2019 23:00;
66345;01.03.2019 0:00;
66345;01.03.2019 1:00;
66345;01.03.2019 2:00;
66345;01.03.2019 3:00;
66345;01.03.2019 4:00;
66345;01.03.2019 5:00;
66345;01.03.2019 6:00;
66345;01.03.2019 7:00;
66345;01.03.2019 8:00;
66345;01.03.2019 9:00;
66345;01.03.2019 10:00;
66345;01.03.2019 11:00;
66345;01.03.2019 12:00;
66345;01.03.2019 13:00;
66345;01.03.2019 14:00;
66345;01.03.2019 15:00;
66345;01.03.2019 16:00;
66345;01.03.2019 17:00;
66345;01.03.2019 18:00;
66345;01.03.2019 19:00;
66345;01.03.2019 20:00;
66345;01.03.2019 21:00;
66345;01.03.2019 22:00;
66345;01.03.2019 23:00;
59875;01.03.2019 0:00;
59875;01.03.2019 1:00;
59875;01.03.2019 2:00;
59875;01.03.2019 3:00;
59875;01.03.2019 4:00;
59875;01.03.2019 5:00;
59875;01.03.2019 6:00;
59875;01.03.2019 7:00;
59875;01.03.2019 8:00;
59875;01.03.2019 9:00;
59875;01.03.2019 10:00;
59875;01.03.2019 11:00;
59875;01.03.2019 12:00;
59875;01.03.2019 13:00;
59875;01.03.2019 14:00;
59875;01.03.2019 15:00;
59875;01.03.2019 16:00;
59875;01.03.2019 17:00;
59875;01.03.2019 18:00;
59875;01.03.2019 19:00;
59875;01.03.2019 20:00;
59875;01.03.2019 21:00;
59875;01.03.2019 22:00;
59875;01.03.2019 23:00;
53759;01.03.2019 0:00;
53759;01.03.2019 1:00;
53759;01.03.2019 2:00;
53759;01.03.2019 3:00;
53759;01.03.2019 4:00;
53759;01.03.2019 5:00;
53759;01.03.2019 6:00;
53759;01.03.2019 7:00;
53759;01.03.2019 8:00;
53759;01.03.2019 9:00;
53759;01.03.2019 10:00;
53759;01.03.2019 11:00;
53759;01.03.2019 12:00;
53759;01.03.2019 13:00;
53759;01.03.2019 14:00;
53759;01.03.2019 15:00;
53759;01.03.2019 16:00;
53759;01.03.2019 17:00;
53759;01.03.2019 18:00;
53759;01.03.2019 19:00;
53759;01.03.2019 20:00;
53759;01.03.2019 21:00;
53759;01.03.2019 22:00;
53759;01.03.2019 23:00;
40927;01.03.2019 0:00;
40927;01.03.2019 1:00;
40927;01.03.2019 2:00;
40927;01.03.2019 3:00;
40927;01.03.2019 4:00;
40927;01.03.2019 5:00;
40927;01.03.2019 6:00;
40927;01.03.2019 7:00;
40927;01.03.2019 8:00;
40927;01.03.2019 9:00;
40927;01.03.2019 10:00;
40927;01.03.2019 11:00;
40927;01.03.2019 12:00;
40927;01.03.2019 13:00;
40927;01.03.2019 14:00;
40927;01.03.2019 15:00;
40927;01.03.2019 16:00;
40927;01.03.2019 17:00;
40927;01.03.2019 18:00;
40927;01.03.2019 19:00;
40927;01.03.2019 20:00;
40927;01.03.2019 21:00;
40927;01.03.2019 22:00;
40927;01.03.2019 23:00;
93422;01.03.2019 0:00;
93422;01.03.2019 1:00;
93422;01.03.2019 2:00;
93422;01.03.2019 3:00;
93422;01.03.2019 4:00;
93422;01.03.2019 5:00;
93422;01.03.2019 6:00;
93422;01.03.2019 7:00;
93422;01.03.2019 8:00;
93422;01.03.2019 9:00;
93422;01.03.2019 10:00;
93422;01.03.2019 11:00;
93422;01.03.2019 12:00;
93422;01.03.2019 13:00;
93422;01.03.2019 14:00;
93422;01.03.2019 15:00;
93422;01.03.2019 16:00;
93422;01.03.2019 17:00;
93422;01.03.2019 18:00;
93422;01.03.2019 19:00;
93422;01.03.2019 20:00;
93422;01.03.2019 21:00;
93422;01.03.2019 22:00;
93422;01.03.2019 23:00;
21645;01.03.2019 0:00;
21645;01.03.2019 1:00;
21645;01.03.2019 2:00;
21645;01.03.2019 3:00;
21645;01.03.2019 4:00;
21645;01.03.2019 5:00;
21645;01.03.2019 6:00;
21645;01.03.2019 7:00;
21645;01.03.2019 8:00;
21645;01.03.2019 9:00;
21645;01.03.2019 10:00;
21645;01.03.2019 11:00;
21645;01.03.2019 12:00;
21645;01.03.2019 13:00;
21645;01.03.2019 14:00;
21645;01.03.2019 15:00;
21645;01.03.2019 16:00;
21645;01.03.2019 17:00;
21645;01.03.2019 18:00;
21645;01.03.2019 19:00;
21645;01.03.2019 20:00;
21645;01.03.2019 21:00;
21645;01.03.2019 22:00;
21645;01.03.2019 23:00;
90497;01.03.2019 0:00;
90497;01.03.2019 1:00;
90497;01.03.2019 2:00;
90497;01.03.2019 3:00;
90497;01.03.2019 4:00;
90497;01.03.2019 5:00;
90497;01.03.2019 6:00;
90497;01.03.2019 7:00;
90497;01.03.2019 8:00;
90497;01.03.2019 9:00;
90497;01.03.2019 10:00;
90497;01.03.2019 11:00;
90497;01.03.2019 12:00;
90497;01.03.2019 13:00;
90497;01.03.2019 14:00;
90497;01.03.2019 15:00;
90497;01.03.2019 16:00;
90497;01.03.2019 17:00;
90497;01.03.2019 18:00;
90497;01.03.2019 19:00;
90497;01.03.2019 20:00;
90497;01.03.2019 21:00;
90497;01.03.2019 22:00;
90497;01.03.2019 23:00;
49076;01.03.2019 0:00;
49076;01.03.2019 1:00;
49076;01.03.2019 2:00;
49076;01.03.2019 3:00;
49076;01.03.2019 4:00;
49076;01.03.2019 5:00;
49076;01.03.2019 6:00;
49076;01.03.2019 7:00;
49076;01.03.2019 8:00;
49076;01.03.2019 9:00;
49076;01.03.2019 10:00;
49076;01.03.2019 11:00;
49076;01.03.2019 12:00;
49076;01.03.2019 13:00;
49076;01.03.2019 14:00;
49076;01.03.2019 15:00;
49076;01.03.2019 16:00;
49076;01.03.2019 17:00;
49076;01.03.2019 18:00;
49076;01.03.2019 19:00;
49076;01.03.2019 20:00;
49076;01.03.2019 21:00;
49076;01.03.2019 22:00;
49076;01.03.2019 23:00;
10769;01.03.2019 0:00;
10769;01.03.2019 1:00;
10769;01.03.2019 2:00;
10769;01.03.2019 3:00;
10769;01.03.2019 4:00;
10769;01.03.2019 5:00;
10769;01.03.2019 6:00;
10769;01.03.2019 7:00;
10769;01.03.2019 8:00;
10769;01.03.2019 9:00;
10769;01.03.2019 10:00;
10769;01.03.2019 11:00;
10769;01.03.2019 12:00;
10769;01.03.2019 13:00;
10769;01.03.2019 14:00;
10769;01.03.2019 15:00;
10769;01.03.2019 16:00;
10769;01.03.2019 17:00;
10769;01.03.2019 18:00;
10769;01.03.2019 19:00;
10769;01.03.2019 20:00;
10769;01.03.2019 21:00;
10769;01.03.2019 22:00;
10769;01.03.2019 23:00;
56392;01.03.2019 0:00;
56392;01.03.2019 1:00;
56392;01.03.2019 2:00;
56392;01.03.2019 3:00;
56392;01.03.2019 4:00;
56392;01.03.2019 5:00;
56392;01.03.2019 6:00;
56392;01.03.2019 7:00;
56392;01.03.2019 8:00;
56392;01.03.2019 9:00;
56392;01.03.2019 10:00;
56392;01.03.2019 11:00;
56392;01.03.2019 12:00;
56392;01.03.2019 13:00;
56392;01.03.2019 14:00;
56392;01.03.2019 15:00;
56392;01.03.2019 16:00;
56392;01.03.2019 17:00;
56392;01.03.2019 18:00;
56392;01.03.2019 19:00;
56392;01.03.2019 20:00;
56392;01.03.2019 21:00;
56392;01.03.2019 22:00;
56392;01.03.2019 23:00;
44227;01.03.2019 0:00;
44227;01.03.2019 1:00;
44227;01.03.2019 2:00;
44227;01.03.2019 3:00;
44227;01.03.2019 4:00;
44227;01.03.2019 5:00;
44227;01.03.2019 6:00;
44227;01.03.2019 7:00;
44227;01.03.2019 8:00;
44227;01.03.2019 9:00;
44227;01.03.2019 10:00;
44227;01.03.2019 11:00;
44227;01.03.2019 12:00;
44227;01.03.2019 13:00;
44227;01.03.2019 14:00;
44227;01.03.2019 15:00;
44227;01.03.2019 16:00;
44227;01.03.2019 17:00;
44227;01.03.2019 18:00;
44227;01.03.2019 19:00;
44227;01.03.2019 20:00;
44227;01.03.2019 21:00;
44227;01.03.2019 22:00;
44227;01.03.2019 23:00;
68359;01.03.2019 0:00;
68359;01.03.2019 1:00;
68359;01.03.2019 2:00;
68359;01.03.2019 3:00;
68359;01.03.2019 4:00;
68359;01.03.2019 5:00;
68359;01.03.2019 6:00;
68359;01.03.2019 7:00;
68359;01.03.2019 8:00;
68359;01.03.2019 9:00;
68359;01.03.2019 10:00;
68359;01.03.2019 11:00;
68359;01.03.2019 12:00;
68359;01.03.2019 13:00;
68359;01.03.2019 14:00;
68359;01.03.2019 15:00;
68359;01.03.2019 16:00;
68359;01.03.2019 17:00;
68359;01.03.2019 18:00;
68359;01.03.2019 19:00;
68359;01.03.2019 20:00;
68359;01.03.2019 21:00;
68359;01.03.2019 22:00;
68359;01.03.2019 23:00;
87390;01.03.2019 0:00;
87390;01.03.2019 1:00;
87390;01.03.2019 2:00;
87390;01.03.2019 3:00;
87390;01.03.2019 4:00;
87390;01.03.2019 5:00;
87390;01.03.2019 6:00;
87390;01.03.2019 7:00;
87390;01.03.2019 8:00;
87390;01.03.2019 9:00;
87390;01.03.2019 10:00;
87390;01.03.2019 11:00;
87390;01.03.2019 12:00;
87390;01.03.2019 13:00;
87390;01.03.2019 14:00;
87390;01.03.2019 15:00;
87390;01.03.2019 16:00;
87390;01.03.2019 17:00;
87390;01.03.2019 18:00;
87390;01.03.2019 19:00;
87390;01.03.2019 20:00;
87390;01.03.2019 21:00;
87390;01.03.2019 22:00;
87390;01.03.2019 23:00;
89943;01.03.2019 0:00;
89943;01.03.2019 1:00;
89943;01.03.2019 2:00;
89943;01.03.2019 3:00;
89943;01.03.2019 4:00;
89943;01.03.2019 5:00;
89943;01.03.2019 6:00;
89943;01.03.2019 7:00;
89943;01.03.2019 8:00;
89943;01.03.2019 9:00;
89943;01.03.2019 10:00;
89943;01.03.2019 11:00;
89943;01.03.2019 12:00;
89943;01.03.2019 13:00;
89943;01.03.2019 14:00;
89943;01.03.2019 15:00;
89943;01.03.2019 16:00;
89943;01.03.2019 17:00;
89943;01.03.2019 18:00;
89943;01.03.2019 19:00;
89943;01.03.2019 20:00;
89943;01.03.2019 21:00;
89943;01.03.2019 22:00;
89943;01.03.2019 23:00;
61518;01.03.2019 0:00;
61518;01.03.2019 1:00;
61518;01.03.2019 2:00;
61518;01.03.2019 3:00;
61518;01.03.2019 4:00;
61518;01.03.2019 5:00;
61518;01.03.2019 6:00;
61518;01.03.2019 7:00;
61518;01.03.2019 8:00;
61518;01.03.2019 9:00;
61518;01.03.2019 10:00;
61518;01.03.2019 11:00;
61518;01.03.2019 12:00;
61518;01.03.2019 13:00;
61518;01.03.2019 14:00;
61518;01.03.2019 15:00;
61518;01.03.2019 16:00;
61518;01.03.2019 17:00;
61518;01.03.2019 18:00;
61518;01.03.2019 19:00;
61518;01.03.2019 20:00;
61518;01.03.2019 21:00;
61518;01.03.2019 22:00;
61518;01.03.2019 23:00;
50606;01.03.2019 0:00;
50606;01.03.2019 1:00;
50606;01.03.2019 2:00;
50606;01.03.2019 3:00;
50606;01.03.2019 4:00;
50606;01.03.2019 5:00;
50606;01.03.2019 6:00;
50606;01.03.2019 7:00;
50606;01.03.2019 8:00;
50606;01.03.2019 9:00;
50606;01.03.2019 10:00;
50606;01.03.2019 11:00;
50606;01.03.2019 12:00;
50606;01.03.2019 13:00;
50606;01.03.2019 14:00;
50606;01.03.2019 15:00;
50606;01.03.2019 16:00;
50606;01.03.2019 17:00;
50606;01.03.2019 18:00;
50606;01.03.2019 19:00;
50606;01.03.2019 20:00;
50606;01.03.2019 21:00;
50606;01.03.2019 22:00;
50606;01.03.2019 23:00;
54284;01.03.2019 0:00;
54284;01.03.2019 1:00;
54284;01.03.2019 2:00;
54284;01.03.2019 3:00;
54284;01.03.2019 4:00;
54284;01.03.2019 5:00;
54284;01.03.2019 6:00;
54284;01.03.2019 7:00;
54284;01.03.2019 8:00;
54284;01.03.2019 9:00;
54284;01.03.2019 10:00;
54284;01.03.2019 11:00;
54284;01.03.2019 12:00;
54284;01.03.2019 13:00;
54284;01.03.2019 14:00;
54284;01.03.2019 15:00;
54284;01.03.2019 16:00;
54284;01.03.2019 17:00;
54284;01.03.2019 18:00;
54284;01.03.2019 19:00;
54284;01.03.2019 20:00;
54284;01.03.2019 21:00;
54284;01.03.2019 22:00;
54284;01.03.2019 23:00;
33894;01.03.2019 0:00;
33894;01.03.2019 1:00;
33894;01.03.2019 2:00;
33894;01.03.2019 3:00;
33894;01.03.2019 4:00;
33894;01.03.2019 5:00;
33894;01.03.2019 6:00;
33894;01.03.2019 7:00;
33894;01.03.2019 8:00;
33894;01.03.2019 9:00;
33894;01.03.2019 10:00;
33894;01.03.2019 11:00;
33894;01.03.2019 12:00;
33894;01.03.2019 13:00;
33894;01.03.2019 14:00;
33894;01.03.2019 15:00;
33894;01.03.2019 16:00;
33894;01.03.2019 17:00;
33894;01.03.2019 18:00;
33894;01.03.2019 19:00;
33894;01.03.2019 20:00;
33894;01.03.2019 21:00;
33894;01.03.2019 22:00;
33894;01.03.2019 23:00;
11360;01.03.2019 0:00;
11360;01.03.2019 1:00;
11360;01.03.2019 2:00;
11360;01.03.2019 3:00;
11360;01.03.2019 4:00;
11360;01.03.2019 5:00;
11360;01.03.2019 6:00;
11360;01.03.2019 7:00;
11360;01.03.2019 8:00;
11360;01.03.2019 9:00;
11360;01.03.2019 10:00;
11360;01.03.2019 11:00;
11360;01.03.2019 12:00;
11360;01.03.2019 13:00;
11360;01.03.2019 14:00;
11360;01.03.2019 15:00;
11360;01.03.2019 16:00;
11360;01.03.2019 17:00;
11360;01.03.2019 18:00;
11360;01.03.2019 19:00;
11360;01.03.2019 20:00;
11360;01.03.2019 21:00;
11360;01.03.2019 22:00;
11360;01.03.2019 23:00;
88297;01.03.2019 0:00;
88297;01.03.2019 1:00;
88297;01.03.2019 2:00;
88297;01.03.2019 3:00;
88297;01.03.2019 4:00;
88297;01.03.2019 5:00;
88297;01.03.2019 6:00;
88297;01.03.2019 7:00;
88297;01.03.2019 8:00;
88297;01.03.2019 9:00;
88297;01.03.2019 10:00;
88297;01.03.2019 11:00;
88297;01.03.2019 12:00;
88297;01.03.2019 13:00;
88297;01.03.2019 14:00;
88297;01.03.2019 15:00;
88297;01.03.2019 16:00;
88297;01.03.2019 17:00;
88297;01.03.2019 18:00;
88297;01.03.2019 19:00;
88297;01.03.2019 20:00;
88297;01.03.2019 21:00;
88297;01.03.2019 22:00;
88297;01.03.2019 23:00;
18512;01.03.2019 0:00;
18512;01.03.2019 1:00;
18512;01.03.2019 2:00;
18512;01.03.2019 3:00;
18512;01.03.2019 4:00;
18512;01.03.2019 5:00;
18512;01.03.2019 6:00;
18512;01.03.2019 7:00;
18512;01.03.2019 8:00;
18512;01.03.2019 9:00;
18512;01.03.2019 10:00;
18512;01.03.2019 11:00;
18512;01.03.2019 12:00;
18512;01.03.2019 13:00;
18512;01.03.2019 14:00;
18512;01.03.2019 15:00;
18512;01.03.2019 16:00;
18512;01.03.2019 17:00;
18512;01.03.2019 18:00;
18512;01.03.2019 19:00;
18512;01.03.2019 20:00;
18512;01.03.2019 21:00;
18512;01.03.2019 22:00;
18512;01.03.2019 23:00;
61577;01.03.2019 0:00;
61577;01.03.2019 1:00;
61577;01.03.2019 2:00;
61577;01.03.2019 3:00;
61577;01.03.2019 4:00;
61577;01.03.2019 5:00;
61577;01.03.2019 6:00;
61577;01.03.2019 7:00;
61577;01.03.2019 8:00;
61577;01.03.2019 9:00;
61577;01.03.2019 10:00;
61577;01.03.2019 11:00;
61577;01.03.2019 12:00;
61577;01.03.2019 13:00;
61577;01.03.2019 14:00;
61577;01.03.2019 15:00;
61577;01.03.2019 16:00;
61577;01.03.2019 17:00;
61577;01.03.2019 18:00;
61577;01.03.2019 19:00;
61577;01.03.2019 20:00;
61577;01.03.2019 21:00;
61577;01.03.2019 22:00;
61577;01.03.2019 23:00;
48883;01.03.2019 0:00;
48883;01.03.2019 1:00;
48883;01.03.2019 2:00;
48883;01.03.2019 3:00;
48883;01.03.2019 4:00;
48883;01.03.2019 5:00;
48883;01.03.2019 6:00;
48883;01.03.2019 7:00;
48883;01.03.2019 8:00;
48883;01.03.2019 9:00;
48883;01.03.2019 10:00;
48883;01.03.2019 11:00;
48883;01.03.2019 12:00;
48883;01.03.2019 13:00;
48883;01.03.2019 14:00;
48883;01.03.2019 15:00;
48883;01.03.2019 16:00;
48883;01.03.2019 17:00;
48883;01.03.2019 18:00;
48883;01.03.2019 19:00;
48883;01.03.2019 20:00;
48883;01.03.2019 21:00;
48883;01.03.2019 22:00;
48883;01.03.2019 23:00;
20238;01.03.2019 0:00;
20238;01.03.2019 1:00;
20238;01.03.2019 2:00;
20238;01.03.2019 3:00;
20238;01.03.2019 4:00;
20238;01.03.2019 5:00;
20238;01.03.2019 6:00;
20238;01.03.2019 7:00;
20238;01.03.2019 8:00;
20238;01.03.2019 9:00;
20238;01.03.2019 10:00;
20238;01.03.2019 11:00;
20238;01.03.2019 12:00;
20238;01.03.2019 13:00;
20238;01.03.2019 14:00;
20238;01.03.2019 15:00;
20238;01.03.2019 16:00;
20238;01.03.2019 17:00;
20238;01.03.2019 18:00;
20238;01.03.2019 19:00;
20238;01.03.2019 20:00;
20238;01.03.2019 21:00;
20238;01.03.2019 22:00;
20238;01.03.2019 23:00;
88648;01.03.2019 0:00;
88648;01.03.2019 1:00;
88648;01.03.2019 2:00;
88648;01.03.2019 3:00;
88648;01.03.2019 4:00;
88648;01.03.2019 5:00;
88648;01.03.2019 6:00;
88648;01.03.2019 7:00;
88648;01.03.2019 8:00;
88648;01.03.2019 9:00;
88648;01.03.2019 10:00;
88648;01.03.2019 11:00;
88648;01.03.2019 12:00;
88648;01.03.2019 13:00;
88648;01.03.2019 14:00;
88648;01.03.2019 15:00;
88648;01.03.2019 16:00;
88648;01.03.2019 17:00;
88648;01.03.2019 18:00;
88648;01.03.2019 19:00;
88648;01.03.2019 20:00;
88648;01.03.2019 21:00;
88648;01.03.2019 22:00;
88648;01.03.2019 23:00;
43017;01.03.2019 0:00;
43017;01.03.2019 1:00;
43017;01.03.2019 2:00;
43017;01.03.2019 3:00;
43017;01.03.2019 4:00;
43017;01.03.2019 5:00;
43017;01.03.2019 6:00;
43017;01.03.2019 7:00;
43017;01.03.2019 8:00;
43017;01.03.2019 9:00;
43017;01.03.2019 10:00;
43017;01.03.2019 11:00;
43017;01.03.2019 12:00;
43017;01.03.2019 13:00;
43017;01.03.2019 14:00;
43017;01.03.2019 15:00;
43017;01.03.2019 16:00;
43017;01.03.2019 17:00;
43017;01.03.2019 18:00;
43017;01.03.2019 19:00;
43017;01.03.2019 20:00;
43017;01.03.2019 21:00;
43017;01.03.2019 22:00;
43017;01.03.2019 23:00;
97406;01.03.2019 0:00;
97406;01.03.2019 1:00;
97406;01.03.2019 2:00;
97406;01.03.2019 3:00;
97406;01.03.2019 4:00;
97406;01.03.2019 5:00;
97406;01.03.2019 6:00;
97406;01.03.2019 7:00;
97406;01.03.2019 8:00;
97406;01.03.2019 9:00;
97406;01.03.2019 10:00;
97406;01.03.2019 11:00;
97406;01.03.2019 12:00;
97406;01.03.2019 13:00;
97406;01.03.2019 14:00;
97406;01.03.2019 15:00;
97406;01.03.2019 16:00;
97406;01.03.2019 17:00;
97406;01.03.2019 18:00;
97406;01.03.2019 19:00;
97406;01.03.2019 20:00;
97406;01.03.2019 21:00;
97406;01.03.2019 22:00;
97406;01.03.2019 23:00;
55637;01.03.2019 0:00;
55637;01.03.2019 1:00;
55637;01.03.2019 2:00;
55637;01.03.2019 3:00;
55637;01.03.2019 4:00;
55637;01.03.2019 5:00;
55637;01.03.2019 6:00;
55637;01.03.2019 7:00;
55637;01.03.2019 8:00;
55637;01.03.2019 9:00;
55637;01.03.2019 10:00;
55637;01.03.2019 11:00;
55637;01.03.2019 12:00;
55637;01.03.2019 13:00;
55637;01.03.2019 14:00;
55637;01.03.2019 15:00;
55637;01.03.2019 16:00;
55637;01.03.2019 17:00;
55637;01.03.2019 18:00;
55637;01.03.2019 19:00;
55637;01.03.2019 20:00;
55637;01.03.2019 21:00;
55637;01.03.2019 22:00;
55637;01.03.2019 23:00;
99086;01.03.2019 0:00;
99086;01.03.2019 1:00;
99086;01.03.2019 2:00;
99086;01.03.2019 3:00;
99086;01.03.2019 4:00;
99086;01.03.2019 5:00;
